-1.651, -0.784, -45.216
-1.253, -0.555, -46.653
-0.978, -0.371, -46.653
-2.677, -1.006, -47.872
-4.181, -1.624, -47.872
-2.541, -0.091, -48.161
-1.815, -0.009, -48.161
0.031, 1.258, -47.990
0.904, 1.199, -47.990
3.168, 3.218, -46.847
4.135, 3.747, -46.847
6.255, 5.485, -44.693
6.747, 5.918, -44.693
7.891, 1.944, -41.783
7.832, -0.601, -41.783
9.274, -6.191, -37.993
9.288, -6.285, -37.993
8.130, -13.989, -34.503
7.107, -14.440, -34.503
5.873, -21.395, -30.914
5.572, -20.476, -30.914
5.528, -24.517, -28.257
6.214, -23.774, -28.257
6.062, -22.819, -25.674
6.988, -23.319, -25.674
7.418, -16.890, -23.083
8.235, -18.522, -23.083
8.540, -6.189, -19.890
8.457, -4.971, -19.890
10.518, -1.149, -16.427
11.424, -1.099, -16.427
10.256, -5.779, -13.761
8.337, -5.673, -13.761
8.268, -16.885, -12.754
7.988, -16.550, -12.754
7.834, -22.959, -12.821
8.004, -21.157, -12.821
7.005, -23.004, -14.436
7.456, -22.920, -14.436
6.695, -18.500, -16.505
7.049, -19.157, -16.505
10.493, -12.125, -18.050
11.877, -14.001, -18.050
15.448, -7.559, -17.906
16.192, -8.315, -17.906
14.653, -9.994, -16.876
12.382, -10.543, -16.876
8.551, -15.326, -15.847
6.074, -12.556, -15.847
0.789, -15.243, -16.037
-1.221, -13.705, -16.037
-4.340, -9.952, -19.469
-4.269, -10.698, -19.469
-4.127, -4.352, -25.771
-3.291, -4.322, -25.771
-1.141, 2.565, -33.162
-0.130, 5.391, -33.162
0.923, 3.722, -40.099
0.420, 1.157, -40.099
2.999, 3.380, -44.592
3.715, 4.031, -44.592
5.269, 4.188, -49.294
6.021, 3.944, -49.294
6.992, 3.013, -53.968
7.781, 2.444, -53.968
8.336, 0.033, -58.005
8.638, -0.857, -58.005
8.316, -1.126, -60.361
8.420, -1.224, -60.361
7.394, -0.671, -61.324
7.355, -0.157, -61.324
7.703, -2.233, -61.568
8.215, -3.823, -61.568
9.366, -5.288, -60.998
9.716, -5.943, -60.998
9.667, -7.007, -58.732
8.950, -6.936, -58.732
9.178, -9.091, -54.987
8.748, -9.638, -54.987
7.241, -10.938, -50.176
5.062, -11.122, -50.176
6.012, -9.376, -45.394
6.547, -7.962, -45.394
7.492, -4.968, -40.641
8.555, -2.103, -40.641
7.485, 0.165, -36.519
7.455, 2.288, -36.519
5.022, 2.114, -33.983
4.429, 2.418, -33.983
3.442, 2.292, -33.434
4.519, 2.941, -33.434
4.014, 2.272, -34.259
4.731, 2.056, -34.259
8.980, 0.790, -35.367
10.021, -0.919, -35.367
16.580, -1.547, -36.730
17.505, -2.203, -36.730
21.271, -3.930, -37.133
20.780, -4.982, -37.133
18.523, -5.710, -36.563
16.889, -5.325, -36.563
9.047, -6.639, -35.519
7.382, -6.702, -35.519
1.019, -8.129, -34.333
2.420, -7.928, -34.333
-1.079, -8.890, -33.062
-0.892, -8.360, -33.062
-0.987, -8.128, -32.680
-0.906, -7.203, -32.680
5.662, -8.890, -32.351
7.320, -10.367, -32.351
17.473, -11.906, -31.017
18.737, -13.340, -31.017
25.736, -13.600, -29.382
25.588, -13.097, -29.382
25.262, -13.426, -28.505
23.608, -11.872, -28.505
20.552, -15.093, -26.433
22.536, -15.747, -26.433
19.011, -15.781, -20.045
20.018, -13.936, -20.045
15.462, -17.515, -9.795
14.224, -19.125, -9.795
11.056, -14.499, 1.069
10.306, -12.224, 1.069
8.842, -10.100, 8.260
10.014, -9.159, 8.260
7.779, -7.636, 13.657
7.864, -6.957, 13.657
6.910, -7.102, 17.312
6.877, -6.796, 17.312
6.796, -5.740, 20.265
6.969, -4.320, 20.265
6.447, -5.177, 22.197
6.142, -4.694, 22.197
3.852, -4.039, 23.281
2.158, -2.875, 23.281
2.939, -7.790, 20.426
3.128, -11.001, 20.426
9.181, -14.416, 9.279
11.831, -15.042, 9.279
15.401, -16.504, -3.620
15.304, -16.145, -3.620
16.271, -15.420, -14.354
15.730, -15.439, -14.354
14.279, -13.489, -21.028
12.305, -13.642, -21.028
8.096, -12.424, -24.632
4.440, -13.192, -24.632
3.424, -12.254, -28.427
2.621, -12.304, -28.427
2.764, -11.885, -31.892
3.217, -12.910, -31.892
0.766, -10.482, -36.293
-0.762, -10.317, -36.293
-1.014, -7.179, -41.021
-1.223, -5.782, -41.021
-1.560, -4.782, -45.326
-1.704, -5.060, -45.326
-2.093, -5.485, -49.238
-2.498, -5.887, -49.238
-1.284, -5.974, -52.368
-0.563, -5.542, -52.368
0.607, -4.658, -55.584
1.081, -3.457, -55.584
1.151, -3.026, -59.463
0.740, -2.508, -59.463
0.587, -3.070, -63.586
0.290, -4.107, -63.586
0.734, -6.357, -67.868
0.976, -8.774, -67.868
2.646, -10.497, -71.885
3.542, -11.819, -71.885
3.980, -11.867, -74.702
3.992, -11.608, -74.702
4.044, -10.670, -76.306
3.746, -9.721, -76.306
4.064, -8.609, -77.171
4.080, -7.642, -77.171
4.476, -7.352, -77.524
5.099, -7.450, -77.524
5.458, -8.914, -76.548
5.635, -10.599, -76.548
8.978, -12.951, -71.171
11.069, -15.338, -71.171
11.136, -15.274, -58.946
11.109, -14.255, -58.946
7.807, -14.128, -44.343
6.334, -12.324, -44.343
2.595, -12.377, -30.150
0.607, -12.170, -30.150
-0.744, -8.683, -19.598
-0.565, -7.017, -19.598
-0.766, -6.030, -11.338
-0.971, -5.174, -11.338
-1.822, -4.693, -4.127
-2.104, -4.245, -4.127
-2.117, -5.380, 1.792
-1.853, -6.044, 1.792
-1.147, -6.159, 6.638
-1.448, -5.286, 6.638
-0.763, -6.190, 11.194
-1.193, -5.625, 11.194
-0.258, -6.149, 15.415
-0.020, -5.466, 15.415
0.884, -5.991, 18.952
0.978, -5.458, 18.952
2.070, -5.404, 21.371
2.723, -5.045, 21.371
3.609, -4.342, 22.651
4.181, -3.971, 22.651
4.760, -4.647, 22.695
4.924, -5.404, 22.695
3.424, -5.934, 21.266
2.186, -6.753, 21.266
2.142, -7.575, 16.438
2.484, -8.810, 16.438
3.434, -10.282, 4.288
5.216, -10.748, 4.288
4.046, -9.841, -8.870
4.121, -8.652, -8.870
4.227, -6.383, -15.487
3.924, -5.611, -15.487
2.314, -2.520, -18.617
0.365, -0.837, -18.617
0.916, -1.682, -20.323
1.348, -4.861, -20.323
-11.128, 3.447, -19.201
-20.160, 9.641, -19.201
-16.670, 5.714, -18.456
-13.834, 3.616, -18.456
-10.710, 3.369, -17.734
-8.207, 2.878, -17.734
-7.077, 2.132, -16.362
-6.093, 1.412, -16.362
-5.182, 0.582, -15.878
-4.439, -0.095, -15.878
-3.866, -0.639, -15.856
-3.400, -1.073, -15.856
-3.025, -1.422, -15.856
-2.723, -1.703, -15.856
-2.486, -1.915, -15.855
-2.293, -2.085, -15.855
-2.132, -2.213, -15.855
-2.001, -2.316, -15.855
-1.911, -2.438, -15.856
-1.837, -2.536, -15.856
-1.775, -2.602, -15.857
-1.723, -2.655, -15.857
-1.694, -2.708, -15.858
-1.667, -2.751, -15.858
-1.641, -2.805, -15.859
-1.616, -2.846, -15.859
-1.596, -2.838, -15.861
-1.577, -2.830, -15.861
-1.575, -2.856, -15.862
-1.571, -2.876, -15.862
-1.570, -2.859, -15.862
-1.565, -2.844, -15.862
-1.566, -2.861, -15.863
-1.563, -2.874, -15.863
-1.545, -2.878, -15.863
-1.527, -2.883, -15.863
-1.513, -2.841, -15.862
-1.500, -2.812, -15.862
-1.495, -2.814, -15.858
-1.492, -2.820, -15.858
-1.486, -2.828, -15.859
-1.476, -2.837, -15.859
-1.473, -2.809, -15.861
-1.465, -2.788, -15.861
-1.479, -2.787, -15.861
-1.483, -2.788, -15.861
-1.493, -2.805, -15.861
-1.495, -2.820, -15.861
-1.490, -2.821, -15.863
-1.481, -2.821, -15.863
-1.483, -2.826, -15.863
-1.479, -2.829, -15.863
-1.493, -2.886, -15.865
-1.501, -2.930, -15.865
-1.494, -2.900, -15.867
-1.486, -2.877, -15.867
-1.477, -2.857, -15.869
-1.466, -2.842, -15.869
-1.473, -2.842, -15.869
-1.475, -2.843, -15.869
-1.478, -2.844, -15.869
-1.476, -2.844, -15.869
-1.479, -2.834, -15.871
-1.478, -2.827, -15.871
-1.472, -2.840, -15.873
-1.465, -2.851, -15.873
-1.460, -2.802, -15.874
-1.452, -2.763, -15.874
-1.456, -2.768, -15.875
-1.456, -2.770, -15.875
-1.448, -2.768, -15.876
-1.438, -2.767, -15.876
-1.461, -2.789, -15.875
-1.482, -2.810, -15.875
-1.503, -2.816, -15.872
-1.521, -2.824, -15.872
-1.514, -2.845, -15.871
-1.510, -2.865, -15.871
-1.502, -2.874, -15.872
-1.494, -2.882, -15.872
-1.502, -2.876, -15.873
-1.503, -2.872, -15.873
-1.497, -2.852, -15.872
-1.487, -2.837, -15.872
-1.492, -2.837, -15.873
-1.492, -2.838, -15.873
-1.493, -2.835, -15.874
-1.490, -2.834, -15.874
-1.487, -2.857, -15.875
-1.483, -2.876, -15.875
-1.482, -2.868, -15.875
-1.476, -2.864, -15.875
-1.464, -2.848, -15.875
-1.453, -2.836, -15.875
-1.452, -2.835, -15.875
-1.448, -2.835, -15.875
-1.454, -2.827, -15.875
-1.455, -2.823, -15.875
-1.452, -2.800, -15.877
-1.445, -2.785, -15.877
-1.449, -2.785, -15.879
-1.449, -2.787, -15.879
-1.451, -2.799, -15.879
-1.447, -2.809, -15.879
-1.460, -2.812, -15.878
-1.466, -2.816, -15.878
-1.466, -2.812, -15.878
-1.461, -2.809, -15.878
-1.465, -2.805, -15.879
-1.465, -2.801, -15.879
-1.470, -2.803, -15.878
-1.470, -2.806, -15.878
-1.469, -2.800, -15.880
-1.463, -2.797, -15.880
-1.465, -2.807, -15.881
-1.461, -2.815, -15.881
-1.462, -2.816, -15.881
-1.458, -2.818, -15.881
-1.473, -2.815, -15.882
-1.478, -2.813, -15.882
-1.479, -2.835, -15.883
-1.473, -2.852, -15.883
-1.482, -2.850, -15.882
-1.483, -2.849, -15.882
-1.484, -2.845, -15.884
-1.480, -2.842, -15.884
-1.475, -2.844, -15.884
-1.467, -2.849, -15.884
-1.458, -2.857, -15.883
-1.449, -2.864, -15.883
-1.450, -2.852, -15.884
-1.445, -2.843, -15.884
-1.443, -2.843, -15.884
-1.440, -2.843, -15.884
-1.431, -2.833, -15.882
-1.423, -2.826, -15.882
-1.431, -2.820, -15.882
-1.433, -2.816, -15.882
-1.441, -2.823, -15.881
-1.443, -2.831, -15.881
-1.452, -2.839, -15.882
-1.455, -2.847, -15.882
-1.458, -2.848, -15.882
-1.457, -2.852, -15.882
-1.458, -2.853, -15.880
-1.455, -2.855, -15.880
-1.457, -2.847, -15.881
-1.457, -2.844, -15.881
-1.461, -2.833, -15.882
-1.463, -2.827, -15.882
-1.461, -2.832, -15.883
-1.455, -2.838, -15.883
-1.457, -2.835, -15.882
-1.454, -2.835, -15.882
-1.458, -2.826, -15.881
-1.457, -2.820, -15.881
-1.469, -2.833, -15.882
-1.475, -2.844, -15.882
-1.477, -2.836, -15.884
-1.476, -2.830, -15.884
-1.482, -2.834, -15.885
-1.480, -2.837, -15.885
-1.480, -2.849, -15.885
-1.476, -2.863, -15.885
-1.470, -2.854, -15.885
-1.459, -2.851, -15.885
-1.468, -2.932, -15.885
-1.470, -3.000, -15.885
-1.464, -2.941, -15.884
-1.457, -2.896, -15.884
-1.432, -2.789, -15.885
-1.408, -2.703, -15.885
-1.398, -2.716, -15.877
-1.400, -2.736, -15.877
-1.398, -2.754, -15.877
-1.392, -2.770, -15.877
-1.397, -2.760, -15.878
-1.396, -2.754, -15.878
-1.407, -2.773, -15.877
-1.409, -2.791, -15.877
-1.411, -2.792, -15.876
-1.408, -2.794, -15.876
-1.416, -2.782, -15.875
-1.419, -2.774, -15.875
-1.424, -2.802, -15.875
-1.423, -2.827, -15.875
-1.433, -2.830, -15.874
-1.437, -2.833, -15.874
-1.438, -2.844, -15.874
-1.434, -2.853, -15.874
-1.422, -2.840, -15.875
-1.407, -2.831, -15.875
-1.414, -2.848, -15.876
-1.414, -2.864, -15.876
-1.410, -2.862, -15.876
-1.404, -2.860, -15.876
-1.413, -2.858, -15.876
-1.415, -2.859, -15.876
-1.418, -2.842, -15.877
-1.415, -2.831, -15.877
-1.422, -2.831, -15.875
-1.424, -2.832, -15.875
-1.417, -2.835, -15.873
-1.407, -2.840, -15.873
-1.394, -2.829, -15.872
-1.380, -2.826, -15.872
-1.384, -2.816, -15.874
-1.382, -2.811, -15.874
-1.396, -2.788, -15.875
-1.401, -2.773, -15.875
-1.413, -2.796, -15.875
-1.418, -2.816, -15.875
-1.415, -2.807, -15.875
-1.409, -2.802, -15.875
-1.413, -2.810, -15.874
-1.410, -2.818, -15.874
-1.420, -2.821, -15.873
-1.420, -2.825, -15.873
-1.417, -2.842, -15.873
-1.409, -2.858, -15.873
-1.407, -2.842, -15.873
-1.401, -2.830, -15.873
-1.400, -2.831, -15.873
-1.394, -2.834, -15.873
-1.405, -2.841, -15.873
-1.407, -2.850, -15.873
-1.422, -2.855, -15.874
-1.428, -2.861, -15.874
-1.421, -2.853, -15.874
-1.411, -2.847, -15.874
-1.408, -2.843, -15.876
-1.402, -2.841, -15.876
-1.400, -2.839, -15.876
-1.398, -2.840, -15.876
-1.408, -2.839, -15.875
-1.413, -2.841, -15.875
-1.412, -2.838, -15.875
-1.409, -2.837, -15.875
-1.406, -2.830, -15.876
-1.398, -2.827, -15.876
-1.390, -2.826, -15.876
-1.379, -2.827, -15.876
-1.385, -2.827, -15.876
-1.385, -2.828, -15.876
-1.386, -2.809, -15.876
-1.383, -2.795, -15.876
-1.400, -2.814, -15.877
-1.411, -2.830, -15.877
-1.412, -2.837, -15.877
-1.408, -2.845, -15.877
-1.405, -2.846, -15.878
-1.396, -2.846, -15.878
-1.405, -2.838, -15.879
-1.404, -2.833, -15.879
-1.408, -2.818, -15.880
-1.402, -2.809, -15.880
-1.406, -2.821, -15.880
-1.404, -2.832, -15.880
-1.416, -2.839, -15.880
-1.417, -2.847, -15.880
-1.426, -2.846, -15.879
-1.426, -2.849, -15.879
-1.415, -2.847, -15.880
-1.403, -2.848, -15.880
-1.407, -2.848, -15.882
-1.406, -2.849, -15.882
-1.415, -2.853, -15.882
-1.418, -2.857, -15.882
-1.406, -2.861, -15.882
-1.394, -2.866, -15.882
-1.393, -2.845, -15.882
-1.392, -2.828, -15.882
-1.381, -2.704, -15.882
-1.368, -2.605, -15.882
-1.386, -2.661, -15.884
-1.396, -2.708, -15.884
-1.406, -2.736, -15.885
-1.409, -2.760, -15.885
-1.413, -2.785, -15.886
-1.415, -2.805, -15.886
-1.404, -2.792, -15.889
-1.391, -2.782, -15.889
-1.400, -2.806, -15.890
-1.402, -2.827, -15.890
-1.412, -2.869, -15.890
-1.416, -2.903, -15.890
-1.403, -2.906, -15.891
-1.387, -2.910, -15.891
-1.393, -2.900, -15.893
-1.394, -2.893, -15.893
-1.398, -2.889, -15.894
-1.400, -2.887, -15.894
-1.398, -2.874, -15.893
-1.394, -2.866, -15.893
-1.397, -2.868, -15.893
-1.396, -2.872, -15.893
-1.397, -2.856, -15.894
-1.393, -2.845, -15.894
-1.404, -2.742, -15.894
-1.408, -2.663, -15.894
-1.405, -2.700, -15.894
-1.400, -2.732, -15.894
-1.405, -2.770, -15.892
-1.405, -2.805, -15.892
-1.393, -2.795, -15.893
-1.380, -2.790, -15.893
-1.386, -2.805, -15.893
-1.389, -2.818, -15.893
-1.392, -2.817, -15.893
-1.392, -2.818, -15.893
-1.394, -2.826, -15.894
-1.389, -2.834, -15.894
-1.396, -2.834, -15.895
-1.397, -2.836, -15.895
-1.394, -2.828, -15.895
-1.385, -2.821, -15.895
-1.384, -2.811, -15.896
-1.380, -2.804, -15.896
-1.389, -2.818, -15.897
-1.395, -2.832, -15.897
-1.403, -2.832, -15.897
-1.405, -2.834, -15.897
-1.403, -2.839, -15.899
-1.401, -2.845, -15.899
-1.409, -2.844, -15.900
-1.415, -2.846, -15.900
-1.416, -2.849, -15.901
-1.413, -2.853, -15.901
-1.407, -2.857, -15.901
-1.399, -2.862, -15.901
-1.402, -2.869, -15.902
-1.402, -2.877, -15.902
-1.406, -2.880, -15.903
-1.406, -2.885, -15.903
-1.413, -2.867, -15.903
-1.414, -2.853, -15.903
-1.414, -2.851, -15.905
-1.410, -2.853, -15.905
-1.413, -2.861, -15.906
-1.412, -2.868, -15.906
-1.418, -2.859, -15.906
-1.422, -2.855, -15.906
-1.422, -2.855, -15.908
-1.419, -2.857, -15.908
-1.411, -2.861, -15.907
-1.402, -2.867, -15.907
-1.412, -2.864, -15.907
-1.418, -2.863, -15.907
-1.401, -2.770, -15.907
-1.385, -2.697, -15.907
-1.386, -2.732, -15.906
-1.387, -2.760, -15.906
-1.394, -2.778, -15.906
-1.397, -2.794, -15.906
-1.401, -2.834, -15.908
-1.399, -2.866, -15.908
-1.407, -2.879, -15.909
-1.409, -2.891, -15.909
-1.414, -2.895, -15.909
-1.413, -2.897, -15.909
-1.407, -2.885, -15.910
-1.397, -2.875, -15.910
-1.400, -2.871, -15.912
-1.399, -2.869, -15.912
-1.405, -2.861, -15.912
-1.409, -2.855, -15.912
-1.405, -2.858, -15.913
-1.399, -2.862, -15.913
-1.396, -2.866, -15.913
-1.391, -2.870, -15.913
-1.387, -2.872, -15.913
-1.384, -2.874, -15.913
-1.381, -2.873, -15.915
-1.376, -2.871, -15.915
-1.382, -2.876, -15.915
-1.386, -2.880, -15.915
-1.391, -2.876, -15.916
-1.395, -2.877, -15.916
-1.391, -2.901, -15.916
-1.387, -2.922, -15.916
-1.385, -2.922, -15.917
-1.381, -2.924, -15.917
-1.395, -2.906, -15.917
-1.403, -2.893, -15.917
-1.405, -2.902, -15.918
-1.402, -2.911, -15.918
-1.394, -2.871, -15.917
-1.384, -2.842, -15.917
-1.393, -2.837, -15.918
-1.396, -2.836, -15.918
-1.405, -2.829, -15.917
-1.410, -2.826, -15.917
-1.404, -2.848, -15.917
-1.399, -2.867, -15.917
-1.411, -2.553, -15.917
-1.420, -2.304, -15.917
-1.415, -2.402, -15.915
-1.410, -2.480, -15.915
-1.414, -2.561, -15.916
-1.415, -2.628, -15.916
-1.408, -2.670, -15.917
-1.399, -2.706, -15.917
-1.396, -2.753, -15.917
-1.390, -2.791, -15.917
-1.392, -2.799, -15.915
-1.390, -2.807, -15.915
-1.397, -2.831, -15.915
-1.400, -2.853, -15.915
-1.400, -2.854, -15.917
-1.399, -2.860, -15.917
-1.404, -2.853, -15.918
-1.406, -2.851, -15.918
-1.408, -2.858, -15.918
-1.408, -2.866, -15.918
-1.405, -2.865, -15.918
-1.402, -2.866, -15.918
-1.406, -2.864, -15.918
-1.407, -2.864, -15.918
-1.388, -2.860, -15.918
-1.372, -2.858, -15.918
-1.375, -2.939, -15.919
-1.376, -3.006, -15.919
-1.353, -2.882, -15.919
-1.333, -2.786, -15.919
-1.351, -2.832, -15.920
-1.363, -2.872, -15.920
-1.374, -2.891, -15.922
-1.378, -2.907, -15.922
-1.387, -2.912, -15.923
-1.390, -2.917, -15.923
-1.386, -2.912, -15.924
-1.379, -2.909, -15.924
-1.388, -2.964, -15.924
-1.395, -3.011, -15.924
-1.393, -2.977, -15.924
-1.391, -2.952, -15.924
-1.396, -2.931, -15.924
-1.396, -2.914, -15.924
-1.388, -2.909, -15.926
-1.380, -2.906, -15.926
-1.382, -2.893, -15.928
-1.380, -2.884, -15.928
-1.390, -2.892, -15.928
-1.394, -2.898, -15.928
-1.392, -2.884, -15.928
-1.386, -2.872, -15.928
-1.391, -2.858, -15.930
-1.391, -2.849, -15.930
-1.401, -2.847, -15.930
-1.406, -2.846, -15.930
-1.400, -2.853, -15.932
-1.394, -2.859, -15.932
-1.398, -2.860, -15.933
-1.396, -2.861, -15.933
-1.404, -2.857, -15.935
-1.407, -2.855, -15.935
-1.407, -2.848, -15.937
-1.406, -2.843, -15.937
-1.409, -2.840, -15.938
-1.407, -2.838, -15.938
-1.411, -2.842, -15.939
-1.413, -2.847, -15.939
-1.425, -2.872, -15.941
-1.430, -2.892, -15.941
-1.415, -2.886, -15.943
-1.400, -2.880, -15.943
-1.402, -2.879, -15.945
-1.402, -2.879, -15.945
-1.408, -2.878, -15.947
-1.411, -2.879, -15.947
-1.403, -2.877, -15.947
-1.392, -2.876, -15.947
-1.379, -2.867, -15.948
-1.369, -2.860, -15.948
-1.380, -2.861, -15.949
-1.385, -2.862, -15.949
-1.375, -2.830, -15.950
-1.363, -2.805, -15.950
-1.366, -2.812, -15.951
-1.365, -2.819, -15.951
-1.375, -2.823, -15.950
-1.380, -2.826, -15.950
-1.377, -2.827, -15.951
-1.372, -2.830, -15.951
-1.363, -2.828, -15.951
-1.356, -2.828, -15.951
-1.357, -2.833, -15.951
-1.356, -2.837, -15.951
-1.361, -2.844, -15.949
-1.361, -2.851, -15.949
-1.382, -2.860, -15.950
-1.396, -2.869, -15.950
-1.393, -2.858, -15.950
-1.387, -2.851, -15.950
-1.383, -2.860, -15.950
-1.375, -2.868, -15.950
-1.373, -2.870, -15.950
-1.369, -2.874, -15.950
-1.383, -2.873, -15.949
-1.389, -2.874, -15.949
-1.391, -2.865, -15.949
-1.385, -2.861, -15.949
-1.387, -2.855, -15.952
-1.385, -2.852, -15.952
-1.366, -2.839, -15.954
-1.349, -2.830, -15.954
-1.358, -2.826, -15.956
-1.362, -2.823, -15.956
-1.366, -2.837, -15.956
-1.365, -2.850, -15.956
-1.366, -2.855, -15.958
-1.361, -2.859, -15.958
-1.369, -2.869, -15.957
-1.369, -2.877, -15.957
-1.374, -2.879, -15.959
-1.372, -2.881, -15.959
-1.376, -2.876, -15.961
-1.376, -2.875, -15.961
-1.378, -2.873, -15.962
-1.376, -2.872, -15.962
-1.381, -2.861, -15.964
-1.380, -2.854, -15.964
-1.389, -2.863, -15.965
-1.392, -2.871, -15.965
-1.381, -2.877, -15.966
-1.367, -2.882, -15.966
-1.374, -2.874, -15.968
-1.373, -2.868, -15.968
-1.391, -2.864, -15.970
-1.401, -2.863, -15.970
-1.416, -2.871, -15.970
-1.423, -2.879, -15.970
-1.418, -2.884, -15.970
-1.411, -2.888, -15.970
-1.405, -2.887, -15.972
-1.396, -2.888, -15.972
-1.405, -2.881, -15.972
-1.406, -2.878, -15.972
-1.407, -2.874, -15.973
-1.401, -2.872, -15.973
-1.409, -2.882, -15.975
-1.412, -2.891, -15.975
-1.411, -2.882, -15.976
-1.406, -2.875, -15.976
-1.411, -2.873, -15.979
-1.410, -2.872, -15.979
-1.399, -2.881, -15.982
-1.387, -2.888, -15.982
-1.381, -2.873, -15.984
-1.373, -2.862, -15.984
-1.378, -2.873, -15.987
-1.375, -2.882, -15.987
-1.373, -2.877, -15.988
-1.367, -2.874, -15.988
-1.365, -2.865, -15.989
-1.359, -2.860, -15.989
-1.368, -2.867, -15.992
-1.371, -2.874, -15.992
